编号,id,微博正文,发布时间,情绪
607,4762826688693642,接触下来，好多外企在国内的服务真得很差。民企以后会崛起吧！,2022-04-27 11:23:00,"(anger,0.4),(frustration,0.3),(disappointment,0.3)"
608,4764248864197653,高质量发展|广东推动外贸高质量发展，民企担当主力军“贸易大省”向“贸易强省”迈进O高质量发展|广东推动外贸高质量发展，民企担当主力军“贸易大省”向“贸易强省”迈进,2022-05-01 09:35:00,"(positive,0.8),(excitement,0.2),(confidence,0.1)"
609,4763522669742968,#湖北黄石公安联合打击武汉远成案#黄石公安胡永灿赤裸裸的为配合湖南慈利刘鹏、涂绍吾等人利益团体趋利执法2019年7月25日，胡永灿为响应慈利涂绍吾、刘鹏等人，扩大化打击武汉远成。在未出具任何文书的情况下，带人强闯我公司查抄公司服务器和电脑多台，控制公司员工三十多人8个多小时。并威胁我们公司员工，不在空白扣押单签字，就把人全部带走。这是赤裸裸的执法犯法！近年来，国家对民营企业的保护力度不可谓不大。但是在国家这么大力度的保护措施之下，全国各地方依然有不少侵犯民企合法权益的行为出现。甚至像那种对企业乱查封乱扣押乱冻结企业财产的行为也是不断的出现。而这些行为的始作俑者，大部分都是一些政法系统内部的人。这些人明知道自己的所作所为是不被法律所允许的，但是依然抵挡不住利益的诱惑。他们的这些行为就是典型的“趋利执法”。还有一些政法系统内部的人员，为了一些利益而不惜“跨区域执法”！他们的这种知法犯法的行为，可以说给很多民营企业家带来的数不尽的麻烦，简直就是成为了很多民营企业家心中的“噩梦”！湖北省委政法委一再强调坚决纠正选择性执法趋利性执法，胡永灿为了巨大的利益，他甘愿冒这个险。而且他为了能够让自己的所作所为更隐蔽，更安全。费尽心思想出了一些能规避风险的办法。这象在一定程度上也增加了国家公检法部门打击“趋利执法”的难度。,2022-04-29 09:29:00,"(anger,0.4),(injustice,0.3),(frustration,0.2)"
610,4763715025767497,2022年河北省民营企业招聘月活动启动6000多家民企提供就业岗位26万多个O2022年河北省民营企业招聘月活动启动6000多家民企提供就业岗位26万多个,2022-04-29 22:13:00,"(joy,0.8),(excitement,0.2),(satisfaction,0.1),(surprise,0.05)"
611,4762798700106038,山东省调查组介入136亿民企被50亿贱卖，破产审计和评估机构有股东重合O网页链接,2022-04-27 09:32:00,"(sadness,0.2),(fear,0.1),(disgust,0.3)"
612,4763547139837008,感觉这一届毕业生降低了对月薪期望值，平均期望月薪是6295元。还有就是国企热、考公潮升温，大家对民企热度降低。#2022毕业生一半去单位就业#毕竟这个经济大环境下，有个“铁饭碗”才是真的稳,2022-04-29 11:06:00,"(anger,0.4),(frustration,0.3),(disappointment,0.2),(sadness,0.1)"
613,4763733190513114,4月29日，深圳2022年首批集中供地8宗宅地均成功出让，揽金193.3亿元。数据是好看，8块地全部以封顶价成交，溢价15%。仔细看看，首先拿出的地不多，其次中标的几乎清一色国家队。什么时候民企敢拿了，才是真正的预期修复。,2022-04-29 23:26:00,"(joy,0.6),(satisfaction,0.3),(curiosity,0.1)"
614,4764057560680165,自从霍金先生去世以后，美国又推出了，马斯克，这个门面上的科学家。不管是霍金还是马斯克，都是美国一些黑暗势力的，门面上的科技工具人。也就是美国，每些势力为了规避一些官方规则，而设立的一个民企。只要大家去分析一下美国所有的行为，一切都明了。,2022-04-30 20:54:00,"(suspicion,0.4),(skepticism,0.3),(mistrust,0.2)"
615,4763266956657509,最新进展！山东省调查组介入136亿民企被50亿贱卖破产审计和评估机构有股东重合#宝藏二创榜##收集春日美好#L小郭说事888888的微博视频,2022-04-28 16:33:00,"(urgency,0.4),(satisfaction,0.3),(curiosity,0.2),(amusement,0.1)"
616,4763180741955605,送民企哈哈哈哈哈哈哈哈哈哈笑不活了我爆笑To.signhere,2022-04-28 10:50:00,"(joy,0.8),(amusement,0.4),(excitement,0.2)"
617,4763543469297655,#宝鸡头条#【全市“商会民企进县区·同心聚力共发展”启动仪式举行】4月28日，全市“商会民企进县区·同心聚力共发展”启动仪式在千阳县举行。该活动的举办旨在充分发挥非公经济优势作用，营造有利于非公经济健康发展的环境，最大限度激发市场活力和社会创造力，为县区和商会、民营企业家搭建共商合作、共谋发展的平台，促进双方交流沟通，有力推进全市招商引资和县域经济发展。,2022-04-29 10:52:00,"(joy,0.6),(excitement,0.3),(cooperation,0.2)"
618,4763498213803443,2022年河北省民营企业招聘月活动启动6000多家民企提供就业岗位26万多个O2022年河北省民营企业招聘月活动启动6000多家民企提供就业岗位26万多个,2022-04-29 07:52:00,"(joy,0.5),(excitement,0.3),(satisfaction,0.2)"
619,4763730786910808,驰援上海后，再保供北京，京东徐雷：谁整幺蛾子，后果一定很惨疫情发生2年多来，从武汉到其它各个城市，京东在保供上面都发挥了重要的作用，获得了很多的赞誉，就连钟南山院士都亲笔写感谢信。然而，令人没想到的是这次上海疫情，京东在保供上面却遭遇诸多麻烦，从被上海网友责骂，再到“自杀式物流”的刷屏，口碑不断发生逆转。据了解，京东再次调拨了800余名小哥增援上海，从全国增援的小哥已超4000人，这些小哥不眠不休，24小时连轴工作，可以说是非常辛苦。京东也继续从全国各地调拨了共计约1.4万吨民生保供和医疗应急物资驰援上海。对于现在的京东来说，才算是真的可以发力了。自从上海疫情爆发后，最后一公里的运力不足，导致很多商品无法及时送达。作为具有丰富经验和配送实力的京东，最开始也基本处于停摆状态，上海和昆山的仓库，以及本地的快递小哥，也无法正常工作。京东新CEO徐雷在朋友圈说：有些事情不是京东能解决的。由此引发了京东被排除在保供企业名单之外的争议，此后又发生了上海居民在京东下单，配送时间却一再推迟的情况，导致将怒气发给京东，称京东不负责任，做疫情营销。实际上并不是京东的问题，问题到底出在哪里？从上海康城社区拒收京东快递就可以看出一二，据网友的爆料，他们收到短信，说因为康城社区拒收，所以京东小哥只能为用户操作拒收。为什么京东快递无法送达？是因为不是保供企业吗？不过，最后被辟谣了，说在4月10日，京东副总裁王文博就表示：京东集团目前已加入上海市保供体系。看表述是“目前”，也就是很可能之前并不是。京东为什么要从外地调拨快递小哥支援上海？上海本地的小哥都中招了吗？其它保供企业的配送人员也是从外地调拨的吗？很明显不太可能。所以，这里面的迷惑操作很多。不管怎么说，对于京东来说，结果是好的。3000多名快递小哥不顾风险，从四面八方支援上海，本身就是一个壮举。这种精神和担当，值得每一家企业学习。连央媒《中华工商时报》都点名称赞，说京东是有担当的民企。为保供上海，京东真的尽了全力，不管获得多少掌声，都是应该的。这两日，北京疫情有所变化，确诊病例增加，有上海前车之鉴，很多北京居民不淡定了，开始抢菜囤货。北京是京东总部所在地，对于居民的恐慌，京东CEO徐雷再次发声，他表示要对京东总部所在地的城市有信心，政策规划已经到街道了，怎么解决保供都有方案的。另外，他还很霸气的说：我看谁敢在帝都整幺儿子，后果一定很惨的。徐雷这句话到底在影射哪里？明眼人都能看出来。此前支援上海期间，徐雷多次发声，表示憋了一口气，都快整抑郁了。徐雷出生在北京大院，性格直爽，喜欢摇滚，还纹身，不喜欢穿西服正装，是一个非常另类，但又很真实的互联网公司领导人。实际上，居民确实不需要担心，因为在物资保障方面，北京是顶配，而在抗疫方面，北京也做得很好。再加上这次上海的经验，必定会准备很充足，不可能再出现类似上海的情况。2007年，刘强东要自建物流，却遭遇高管一致反对，但他坚持下来了。发展到今日，京东物流已在全国运营超1300个仓库，成为了中国运送配送体系中的重要力量。从商业的角度来说，这些仓库都是为了提升京东的配送效率，最终都是用来赚钱的。但如今，却在抗疫救灾上，发挥了极大的作用。刘强东说全国哪里发生灾害，临近的仓库可以不经过申请，就将里面的物资捐出。由此可见，京东真的是在不计成本的抗疫救灾。对于一家企业来说，不要看它说了什么，而是要看它做了什么。阿里副总裁贾扬清连夜从上海逃回美国，还说了一些阴阳怪气的话，真的是精致的利己主义者和典型的双面人。而京东这4000多名小哥，虽然收入不高，但他们却无私无畏的涌入上海支援，这就是京东的企业价值观。驰援上海，保供北京，相信在未来任何有需要的地方，都会出现京东的身影，出现京东那一片红。京东的表现，值得一个大大的赞。,2022-04-29 23:16:00,"(happiness,0.4),(satisfaction,0.3),(proud,0.2),(relief,0.1)"
620,4763739105267434,#龚俊徐斯##龚俊我要逆风去#白手起家，脱颖而出。商战精英，民企情怀。龚俊@龚俊Simon饰演的徐斯是我要逆风去的那阵风，吹散了商业的烟雾缭绕，吹开了爱情的沉寂心门。,2022-04-29 23:49:00,"(happiness,0.4),(excitement,0.3),(admiration,0.2),(love,0.1)"
621,4764104101989384,高质量发展|广东推动外贸高质量发展，民企担当主力军“贸易大省”向“贸易强省”迈进O高质量发展|广东推动外贸高质量发展，民企担当主力军“贸易大省”向“贸易强省”迈进,2022-04-30 23:59:00,"(joy,0.4),(pride,0.3),(ambition,0.2),(determination,0.1)"
622,4764454648546647,透析一个热点：开发商老总们感知的楼市现状与房企心态1、房企感受到的当前全国市场怎么样？2、为什么买房者都消失了（五个原因）？3､地方救市效果如何？4､房企融资何时能改善？5、商业银行与地方资金监管让房企郁闷！6、大中型民企的项目亏损情况有多严重？7、卖房难与拿地难，不一样的困难老杨花30分钟，观察行业，梳理逻辑，研判趋势……O每周聊房事（付费）：开发商老总们感知的楼市现状与企业心态,2022-05-01 23:12:00,"(urgency,0.5),(worry,0.3),(curiosity,0.2),(frustration,0.1)"
623,4764311094296967,高质量发展|广东推动外贸高质量发展，民企担当主力军“贸易大省”向“贸易强省”迈进O高质量发展|广东推动外贸高质量发展，民企担当主力军“贸易大省”向“贸易强省”迈进,2022-05-01 13:42:00,"(pride,0.2),(ambition,0.1),(confidence,0.1)"
624,4763278565972058,行业发展到最后永远是国企的天下，民企只不过是国企的敢死队，行业做起来了，最终所有权一定是掌握在国家手里。,2022-04-28 17:19:00,"(anger,0.8),(frustration,0.2),(distrust,0.1)"
625,4763166545020672,最新进展：山东已成立调查组介入调查#董事长实名举报136亿民企被50亿贱卖#L魔都白衣的微博视频,2022-04-28 09:54:00,"(anger,0.5),(fear,0.3),(suspicion,0.2)"
626,4763940301308775,【回暖信号？国企包揽、顶格成交，深圳今年首批8块地卖了193.3亿】深圳是继长沙、重庆和宁波之后，今年全国首轮供地22个城市中第4个无土地流拍的城市。4月29日，深圳8宗宅地全部封顶价成交，成交金额高达193.3亿元！19家房企参与竞拍，多为国企、央企，不难看出，民企拿地仍颇为谨慎。华润、中海、保利、招商、华发、万科、金地、越秀、卓越、深业、安居、建发、联发、天健、汉成置业、坪山城投、广业、特建发、深汕投控等19家房企参与竞拍。其中，国企华润斩获光明两宗宅地。唯一获地“民企”万科摘得本场金额最大地块，二度落子尖岗山。龙华民治地块最为受宠，意向房企高达到十余家。8宗地中有7宗宅地均属于限售价地块，且有4宗地块限售价相比去年同片区地块每平上调了2000-4500元不等。O回暖信号？国企包揽、顶格成交，深圳今年首批8块地卖了193.3亿,2022-04-30 13:09:00,"(joy,0.4),(proud,0.3),(excitement,0.2),(satisfaction,0.1)"
627,4764090604194232,高质量发展|广东推动外贸高质量发展，民企担当主力军“贸易大省”向“贸易强省”迈进O高质量发展|广东推动外贸高质量发展，民企担当主力军“贸易大省”向“贸易强省”迈进,2022-04-30 23:06:00,"(positive,0.8),(enthusiasm,0.2),(pride,0.1)"
628,4763631268398181,【我市出台高质量发展村级集体经济新政】“力争到2025年所有村年集体经济总收入超过150万元、经营性收入超过50万元……”近日，我市出台《关于高质量发展村级集体经济的实施意见》。《意见》指出，“十四五”期间，我市将加快推动村级集体经济经营机制向市场化转变、发展方式向增强造血功能转变、管理手段向数字化转变等，有效增强村级集体经济发展活力。壮大农村集体经济，是引领农民实现共同富裕的重要途径。2006年以来，我市已实施四轮村级集体经济发展壮大行动。到去年底，我市集体经济总收入100万元以下、经营性收入20万元以下村实现清零，经营性收入50万元以上村占比超过88%。“今年起，我市将开展新一轮高质量发展村级集体经济行动，实施做优‘飞地’报团、盘活资源资产、深化结对帮扶、加大项目支持等八大行动，推进乡村全面振兴，多措并举促进农民增收。”市农业农村局负责人说。打好发展“组合拳”，助推村级集体经济“加速跑”。“十四五”期间，我市将依托城镇开发区、特色街区、小微企业园等谋划落地一批“飞地”抱团项目，鼓励镇村、村村、企村合作建设；鼓励村级激活闲置农房和闲置宅基地，发展乡村民宿、农家乐、康养等休闲农业；深化企业与村庄结对共建制度，积极引导国有企业、私营民企、侨团侨企等助力发展壮大村级集体经济；强化农村集体经济数字化管理系统应用，让数字技术为乡村振兴“添智助力”。“今后4年，我市将加大农村人才的引进培育，深入实施农民素质提升工程，积极培育新型职业农民；深入推进资金进乡村、科技进乡村、青年回农村、乡贤回农村“两进两回”行动，鼓励农村土地向高层次人才适度规模流转。”慈溪市农业农村局相关负责人介绍，对新引进普通高等院校本科以上学历人才从事现代农业，且连片流转土地100亩（含）以上、流转年限5年（含）以上的村，我市将给予300元/亩一次性补助。“十四五”期间，我市每年将安排不少于当年新增建设用地计划指标的3%，用于村级集体经济发展项目；同时将加大乡村振兴建设项目对村级集体经济发展的支持力度，并优先向乡村振兴重点帮促村倾斜。O网页链接,2022-04-29 16:41:00,"(excitement,0.4),(optimism,0.3),(initiative,0.2),(confidence,0.1)"
629,4763878678070454,深圳一季度的增长不太理想，GDP总量为7064.61亿元，同比增长2.0%，增速低于全省、全国的平均水平。深圳的GDP总量，仍然位居中国城市第三位。第一，深圳经济增速放慢，跟疫情的持续冲击有直接关系。第二，深圳在一季度的抗疫大考中，成绩堪称优秀。不仅以较小的代价，取得了胜利，还为香港的抗疫做出了突出贡献。成功遏制疫情，是深圳一季度取得的最大成绩，这为完成全年经济增长目标创造了有利条件。第三，虽然饱受疫情冲击，但深圳一季度的经济亮点纷呈，深圳在迈向高质量发展上不断取得新进展。第四，经济暂时遇到疫情的冲击，但无论是外资还是内资，无论民企还是央企，大家对深圳的信心不仅没有降低，还在不断上升。深圳还是那个激情澎湃的深圳，它的未来依然值得期待。,2022-04-30 09:04:00,"(optimism,0.4),(pride,0.3),(success,0.2),(resilience,0.1)"
630,4763581424600327,历史的钟摆在一个方向走到极致，要么回调要么断掉。这是泥沙俱下的疫情时代，疫区哀鸿；这也是深入思考的转机时代，改革试水。我原来离开体制到民企工作没敢跟老领导说，知道说了他肯定不让。但我跟自己说，物极必反是历史的唯一规律，让我试一试。希望没走错吧。,2022-04-29 13:22:00,"(optimism,0.4),(determination,0.3),(frustration,0.2),(worry,0.1)"
631,4764381420982773,龚俊GJ#龚俊徐斯#GJ#龚俊我要逆风去#白手起家，脱颖而出。商战精英，民企情怀。龚俊@龚俊Simon饰演的徐斯是我要逆风去的那阵风，吹散了商业的烟雾缭绕，吹开了爱情的沉寂心门。,2022-05-01 18:21:00,"(happiness,0.4),(determination,0.3),(romantic,0.2),(admiration,0.1)"
632,4764083738378873,一季度利润超过50亿的上市公司。制造业太难了，尤其民企，远远望去，就看到个美的，格力和宁德都上不了榜，比亚迪、福耀和大族激光，就更不用说了。,2022-04-30 22:38:00,"(anger,0.4),(frustration,0.3),(disappointment,0.2),(sadness,0.1)"
633,4763738576784664,#量化对冲基金#【深交所：将协同有关各方多措并举完善民企债券融资支持机制】下一步，深交所将坚持“两个毫不动摇”，针对市场主体反馈的诉求，协同有关各方多措并举完善民企债券融资支持机制。加大对民营企业融资支持工具、受信用保护债券质押式回购等业务支持力度，鼓励民营企业优先发行基础设施公募REITs、类REITs、知识产权证券化等基于资产信用的证券化产品，进一步丰富民营企业债券融资渠道，推出更多直达民营经济的债券创新产品，增强服务民营经济高质量发展质效。（深交所）,2022-04-29 23:47:00,"(happiness,0.6),(seriousness,0.4),(confidence,0.2),(determination,0.1),(happiness,0.6),(seriousness,0.4)"
634,4763788761366769,2022年河北省民营企业招聘月活动启动6000多家民企提供就业岗位26万多个O2022年河北省民营企业招聘月活动启动6000多家民企提供就业岗位26万多个,2022-04-30 03:06:00,"(joy,0.45),(excitement,0.3),(anticipation,0.2)"
635,4763611669203746,4月28日，浙江省检察院党组书记、检察长贾宇带队调研传化集团，与全国人大代表、传化集团董事长徐冠巨就优化营商环境、提升法治服务等深入交流，助力民企高质量发展。O浙江省检察院党组书记、检察长贾宇调研传化集团,2022-04-29 15:23:00,"(seriousness,0.6),(professionalism,0.3),(determination,0.1)"
636,4763984706143812,山东省调查组介入市值136亿元民企被50亿元贱卖。##快手#@快手L冀云·长城新媒体的快手视频,2022-04-30 16:05:00,"(anger,0.5),(sadness,0.3),(fear,0.2)"
637,4763259503118802,司法服务营商环境，需要以更加开阔的视野发挥法治力量，不仅要把眼光放在优质的企业上，也要兼顾陷入困境的企业。石狮法院强化善意文明执行理念，对暂时性经营困难但恢复有望的被执行企业，灵活采取查封措施，慎用信用惩戒措施。2021年以来，执结民企申请执行案件438件、挽回经济损失1.16亿元，灵活采取执行和解、暂缓执行、活封活扣等善意执行方式，促成执行和解351件、履行金额5.94亿元，出台失信被执行人信用修复激励机制等善意执行实施细则，联动民营征信机构建立“司法+征信”评分机制，对被执行人信用修复117次。『三提三效｜强化司法服务优化营商环境』O三提三效｜强化司法服务优化营商环境,2022-04-28 16:03:00,"(optimism,0.4),(care,0.3),(fairness,0.3),(trust,0.1)"
638,4764416882511319,2022年河北省民营企业招聘月活动启动6000多家民企提供就业岗位26万多个O2022年河北省民营企业招聘月活动启动6000多家民企提供就业岗位26万多个,2022-05-01 20:42:00,"(excitement,0.3),(hope,0.1),(seriousness,0.4)"
639,4764248364288297,一季度净利润超50亿的股票汇总！银行永远是最赚钱的行业，名单上80%都是银行。保险、白酒、移动、能源也很稳。制造业，尤其是民企，就看到个美的。金融业得多让利，扶持实体经济发展啊！#财经#,2022-05-01 09:33:00,"(excitement,0.4),(happiness,0.3),(satisfaction,0.2),(optimism,0.1)"
640,4763128745952265,《山东省调查组介入136亿民企被50亿贱卖，破产审计和评估机构有股东重合》山东省调查组介入136亿民企被50亿贱卖，破产审计和评估机构有股东重合#上海疫情##长春身边事##北京疫情#O网页链接,2022-04-28 07:24:00,"(anger,0.5),(sadness,0.3),(fear,0.2),(surprise,0.1)"
641,4762982624267346,《山东省调查组介入136亿民企被50亿贱卖，破产审计和评估机构有股东重合》证券法规定，负责审计的会计师事务所和评估机构之间应该相互独立，不能有关联关系。O网页链接,2022-04-27 21:43:00,
642,4764289552351607,今年民企雪上加霜，比2020还惨。,2022-05-01 12:16:00,"(sadness,0.7),(concern,0.3),(frustration,0.2)"
643,4763596073992730,#热门楼盘推荐#【长沙县新长海·玖龙台】价格：约9100元/㎡全部户型：四居室(119㎡)楼盘概况：新长海·玖龙台，由湖南民企前20强，由新长海集团匠心开发。作为湘龙板块的门户，新长海·玖龙台的地理位置举足轻重，不仅是世界之窗和星沙主城区域交汇融合的区域，还背靠万家丽北商圈和广电文化，不仅区域升值在望，让这里的文旅底蕴也非常优渥，共同衬托区域产业价值不断跃升。项目紧邻地铁5号线正地铁口，坐享地铁...O网页链接,2022-04-29 14:21:00,"(interest,0.7),(excitement,0.3),(proud,0.2),(ambition,0.1)"
644,4764015210794774,一些国企职工月薪只有两三千，他们为什么也不辞职？#微博新知博主##国企工作真的完美吗#作为多年国企人，从一线干到北京总部的人，谈一谈这个问题。先举一个反例子：以前，传统国企效益不好，收入不高，即使发生下岗大潮，也很少有人辞职。下岗可以分流，也可以安置，还可以给补贴。辞职就是离开体制内，成为社会人，彻底没人管了。对大绝大多数国企人来说，就等于切断了这种身份关系甚至的情感血脉关系，宁愿下岗等安置，轻易也不会辞职的。这里面的因素太复杂了。第一，国企的社平工资远远高于非国经济的社平工资，2018年国企社平工资是6000多元，而非国经济社平工资才3000多元。从宏观面上，国企的收入不低，至少在当地处于较高水平。即使你说的只有两三千元，一般是偏远地区国企的一线员工，与其对应的当地私企一线员工估计更低。国企员工辞职向更低的私企一线流动，你不是傻子吗？从大概率上来看，国企收入普遍高于非国企收入，从宏观面上看辞职的动机不大。第二，国企的收入性价比比较高，国企两三千工资，加上高标准、足额缴纳的五险一金，比如，住房公积金按照12%交，还有企业年金按照4%交的话，如果单位有良心，可能按照最高限度给你交（工资3000元，可能按6000基数给你交），这一块的收入就有几千元了。国企还有补充医疗保险和补充养老保险，大病报销到95%以上，解决了后顾之忧。国企一般都有福利房、政策房，即使没有，也会给员工住房补贴、租房补贴，这块钱额度比较大，好国企甚至每月几千元。再有其他福利津贴，交通通讯、防暑降温、卫生洗理、年假补贴，等等。到手两三千，加上公积金就到了三四千，再加上其他津补贴福利，可能就到了五六千。民企私企出价五六千，看似翻了一倍，你觉得国企员工会辞职吗？第三，国企的稳定感、安全感和安逸感，远远超过民企私企。还有国企工作相对清闲，双休日一般不加班。你换个私企民企，给你五六千，恨不能榨干你。国企的时薪比民企私企要高。有了休闲时间，既可以吃喝玩乐，也可以做一点自己的事情。有的国企人，利用业余时间，做点小生意、做做自媒体、玩玩微商、摆摆地摊，也能挣不少钱。第四，国企也有不少辞职的人，主要有四类：第一类是一线劳务工，转正没有希望，又没有福利，两三千元不够养活自己；第二类是年轻毕业生，入职前以为是来当白领的，结果一竿子捅到基层一线，甚至偏远地区，又调不出来，愤而辞职；第三类是有技术有资源有背景的人，被民企私企高薪挖走，利用过去的资源做生意；第四类就是得罪了人、犯了错误、被处分、受打压，只能辞职。一般国企人习惯了这种国企生活，不会辞职的，甚至一家三代人都在一家大企业里生活，养成了习惯，培养了感情。#职场#,2022-04-30 18:06:00,"(happiness,0.4),(satisfaction,0.3),(stability,0.2),(security,0.1)"
645,4762962374691260,【螺蛳粉香飘天下民企发展沐春风｜牢记嘱托再出发感恩奋进绘新卷③】发展产业一定要有特色。螺蛳粉就是特色，抓住了大家的胃，做成了舌尖上的产业。要继续走品牌化道路，同时坚持高质量、把住高标准。我相信，将来螺蛳粉产业会有更大的发展前景。发展特色产业是地方做实做强做优实体经济的一大实招，要结合自身条件和优势，推动高质量发展。要把住质量安全关，推进标准化、品牌化。要帮助民营企业解决实际困难，鼓励、支持、引导民营企业发展壮大。——2021年4月25日至27日，中共中央总书记、国家主席、中央军委主席习近平在广西视察时的重要讲话O螺蛳粉香飘天下民企发展沐春风｜牢记嘱托再出发感恩奋进绘新卷③,2022-04-27 20:23:00,"(pride,0.4),(optimism,0.3),(confidence,0.2),(ambition,0.1)"
646,4764411028312459,龚俊gj#龚俊我要逆风去#gj#龚俊徐斯#白手起家，脱颖而出。商战精英，民企情怀。龚俊@龚俊Simon饰演的徐斯是我要逆风去的那阵风，吹散了商业的烟雾缭绕，吹开了爱情的沉寂心门。,2022-05-01 20:19:00,"(happiness,0.6),(glad,0.3),(love,0.1)"
647,4764434465555616,国企央企事业单位公务员所思所想跟民企不一样，他们把政策研究的透透的，对待所有的问题不说好也不说怀，自己理解，结果好了大家都好，结果不好了，那是你理解有偏差批评教育。所以听党指挥能打胜仗作风优良,2022-05-01 21:52:00,"(seriousness,0.4),(criticism,0.3),(understanding,0.2),(acceptance,0.1)"
648,4763601636426168,区工商联（总商会）2021年度总结表彰会召开4月28日，区工商联（总商会）2021年度总结表彰会暨政银企合作签约仪式、万企兴万村签约仪式举行。市工商联主席陈立新，区委副书记、区长白再兴，区委副书记、区委办主任胡晓明，副区长方腊初、李丹，岳阳市融资担保有限责任公司总经理卢勇出席活动，全市各银行金融机构和企业代表参加。2021年，区工商联（总商会）围绕建设核心引领区和首善之区的奋斗目标，聚焦“两个健康”工作主题，在党建引领、经济服务、调查研究、教育引导等方面下功夫。实行“五个一”工作模式，各区级联点领导及责任单位走访企业120多次，解决各类问题20多个；促进24家企业与市融资担保公司签订担保放款协议，担保放款金额9100多万元；组织企业家奉献爱心，捐款捐物500多万元；组织115家民营企业参与“万企帮万村”“万企兴万村”和“亲帮亲、户帮户”行动，帮扶村80个，帮扶人数563人，帮助总金额1815.15万元，各项工作取得新成绩。2022年，将在民企服务、教育培训、服务发展、商会规范等工作上继续展现新作为。陈立新指出，近年来，岳阳楼区工商联（总商会）认真履行工作职能，为促进民营经济“两个健康”，推动全区经济社会发展作出了重要贡献。下一步，要深化思想认识，认清形势“强信心”；提升服务水平，围绕中心“善作为”；强化教育引导，绘出奋进“同心圆”；夯实基层基础，自身建设“上台阶”。他希望岳阳楼区委、区政府不断加强对工商联工作的领导和支持，为工商联工作提供有力保障；希望企业家树立正确观念，提振发展信心，抢抓发展机遇，践行“亲清”政商关系，获得持续发展的永久动力，为岳阳楼区高质量发展贡献力量。白再兴向全区广大民营企业家和商会组织对经济社会发展作出的贡献表示衷心感谢，希望区工商联（总商会）团结带领广大民营经济人士，正确把握发展新机遇，坚定信念、信任和信心；全力谋求发展新突破，提升能力、能量和能级；彰显服务发展新作为，增强服务力、影响力和凝聚力，政企携手一心，奋发担当作为，为建设核心引领区和首善之区作出新的更大贡献。活动还表彰了一批优秀企业家和爱心企业；区工商联、岳阳市融资担保有限责任公司、岳阳农商银行和部分企业进行了银企合作签约，总计授信10亿元；湖南田园牧歌农业科技发展有限公司与郭镇乡麻布村进行了“万企兴万村”签约。（区融媒体中心任可龚卓刘桢丞）,2022-04-29 14:43:00,"(happiness,0.5),(satisfaction,0.3),(proud,0.2)"
649,4764011922982671,目前划片清华附中楼盘最低门槛🚪：大东海江山府，带精装修最低单价24999起！顶级教育资源：清华附中小学2-5年级即购即插班❗️小学一年级至初中一年级，凭购房合同入学1⃣品质0担忧：福州本地实力民企，全国钢铁前三2⃣地铁0距离：家门口50米即是地铁6号线樟岚站3⃣生活0等待：一路之隔即是嘉里商业中心和山姆二店4⃣休闲0压力：约500m南江滨生态公园就在家门口看房热线：18950225385许小强(微信同号),2022-04-30 17:53:00,"(happiness,0.8),(excitement,0.2),(satisfaction,0.1),(urgency,0.1),(security,0.1)"
650,4763867227357548,2022年河北省民营企业招聘月活动启动6000多家民企提供就业岗位26万多个O2022年河北省民营企业招聘月活动启动6000多家民企提供就业岗位26万多个,2022-04-30 08:18:00,"(seriousness,0.8),(importance,0.2),(urgency,0.1)"
651,4747002699060307,这段时间在贝壳上提问咨询房企暴雷的比较多，有人把蓝光、雪松、雅居乐、海伦堡、当代、蓝润、龙光...挨个问了个遍。我是真的心累。这么说吧——第一档，央企；第二档，国企；第三档，未暴雷民企；第四档，暴雷民企；第五档，躺平民企。欢迎自查。#成都楼市##成都买房##百强房企暴雷#,2022-03-14 19:25:00,"(happiness,0.4),(frustration,0.3),(sarcasm,0.2),(anger,0.1)"
652,4764371567252147,高质量发展|广东推动外贸高质量发展，民企担当主力军“贸易大省”向“贸易强省”迈进O高质量发展|广东推动外贸高质量发展，民企担当主力军“贸易大省”向“贸易强省”迈进,2022-05-01 17:42:00,"(optimism,0.4),(confidence,0.3),(ambition,0.3)"
653,4764013978718684,山东省调查组介入市值136亿元民企被50亿元贱卖。##快手#@快手L冀云·长城新媒体的快手视频,2022-04-30 18:01:00,"(anger,0.4),(sadness,0.3),(shock,0.2),(fear,0.1)"
654,4763548276758277,4月28日上午，长沙市首届民营企业高质量发展论坛成功举行。本次活动以“星商聚力·心向未来”为主题，当地各商协会代表、民营企业家以及媒体代表等150余名嘉宾济济一堂，聚焦“三高四新”战略、“强省会”战略，围绕当前经济形势、营商环境、民企创新发展等热点问题展开深入探讨，共谋长沙市民营经济高质量发展大计。O王永出席长沙市首届民营企业高质量发展论坛,2022-04-29 11:11:00,"(happiness,0.5),(gladness,0.3),(proudness,0.2)"
655,4763175981416572,发布了头条文章：《范红卫夫妇：身价达到1700亿，公司超越华为成为第二大民企》O范红卫夫妇：身价达到1700亿，公司超越华为成为第二大民企,2022-04-28 10:31:00,"(excitement,0.7),(pride,0.3),(achievement,0.2),(surprise,0.1)"
656,4764410100582606,高质量发展|广东推动外贸高质量发展，民企担当主力军“贸易大省”向“贸易强省”迈进O高质量发展|广东推动外贸高质量发展，民企担当主力军“贸易大省”向“贸易强省”迈进,2022-05-01 20:15:00,"(pride,0.3),(ambition,0.2),(confidence,0.1)"
