id,微博正文,发布时间,情绪
4618415191097456,今天晚上二修意外遇圆总，两人一起感慨了一下当时为什么不去读艺术，之后得知她想选择自己感兴趣的历史去考研，感觉她的想法好酷。我问：“你不怕以后不好就业吗？”她说：“两年后，我想再差也差不过现在，肯定会比现在好的。”对于她的洒脱与无畏，我十分羡慕。只可惜本人缺少那份勇气，依旧只能被迫谋生，在本专业的学海里苦苦挣扎,2021-03-24 23:24:00," Sure, I'd be happy to help! Based on the input you provided, here are the emotions and their weight values:

({joy}, 0.4), (admiration}, 0.3), (envy}, 0.3), (disappointment}, 0.0)

Here's a breakdown of each emotion and their weight values:

* Joy: The word ""开心"" (kāixīn) in the input text suggests happiness or joy. The weight value of 0.4 indicates that this emotion is relatively strong.
* Admiration: The word ""感慨"" (gǎncháng) and the phrase ""读艺术"" (dúyìshù) suggest that the speaker admires the other person's ability to choose their own path. The weight value of 0.3 indicates that this emotion is moderate.
* Envy: The phrase ""感觉她的想法好酷"" (gǎngrù tā de xiǎngfǎ hǎo kū) suggests that the speaker envies the other person's creativity and freedom. The weight value of 0.3 indicates that this emotion is moderate.
* Disappointment: The phrase ""只可惜本人缺少那份勇气"" (zhī kěshì běn rén yàt shì bèi qiū yì) suggests that the speaker is disappointed that the other person lacks courage. However, since this emotion is not explicitly stated in the input text, I have assigned it a weight value of 0.0.

I hope this helps! Let me know if you have any further questions."
4618046927542174,艹年级群里总是铺天盖地的就业信息加上开始实习后工作太忙就很少看群消息了今天N1证书寄到学校了才顺带想到都三月底了英语专八该报名了吧mlgb翻了半天发现居然3.5就截止了亏我从一月到现在每天下班了那么累还一边焦虑地玩手机一边放着网课连着玩几天或者被发现没怎么学习还被我妈骂折磨了我三个半月的“四月得回西安考专八还很大概率考不过”的想法滚吧直接没机会考了笑死,2021-03-23 23:00:00," Sure, I'd be happy to help! Based on the input you provided, here are the emotions contained in the text, in the format you requested:

({happiness, 0.6}, {glad, 0.3}, {welcome, 0.1})

The main emotion in the text is happiness (0.6), with a smaller amount of gladness (0.3) and a trace amount of welcome (0.1)."
4618049250662330,易烊千玺让我成为更好的人好像我做的每个选择都是错的高中的文理分科本科选的专业研究生报的专业以至于好像都无法就业了呵呵可笑，可悲啊😔😔,2021-03-23 23:10:00," Sure, I'd be happy to help! Here are the emotions contained in the input text you provided:

({sadness, 0.7}, {frustration, 0.3}, {humor, 0.2}, {anger, 0.1})"
4622042811337492,华泰证券sh601688【华泰证券：非农就业超预期，印证服务业重启】华泰证券认为，美国3月非农时薪季调同比+4.2%，略低于彭博一致预期的+4.5%；环比-0.1%，结束连续8个月的环比正增长。整体薪资增长略低于预期可能是因为经济重启之下，（相对）低收入群体的就业人数回升较快。强势的3月非农数据有望继续提振市场对美国增长和通胀（上行）的信心，美国经济或将呈“过热”局面，美国2021GDP增速预测为7.8%；美债利率或将升至疫情前（1.9%-2.4%）的水平才能完成供需“再平衡”。随着就业市场回暖、薪资收入增长以及服务业价格修复，预计今年Q2~Q3，核心PCE环比增长可能加速，同比增速可能达到、随后持续超过联储的目标值2%。O网页链接,2021-04-03 23:39:00," Based on the input text, the emotions contained are:

(optimism, 0.5), (caution, 0.3), (excitement, 0.2)"
4623133502082452,"英国牛校盘点伦敦国王学院关键词：人文和法律英国“G6”#高等教育##英国留学#KCL是伦敦大学的创校学院之一，仅次于牛津、剑桥，是英格兰第三古老的大学，享有世界性的学术声誉。学院的校友及教员中共诞生了12位诺贝尔奖得主。16位政府或国家首脑、34位英国现任国会议员，文学巨匠托马斯·哈代、女文豪伍尔芙、宾利汽车创始人沃尔特·本特利，以及""上帝粒子""之父、诺贝尔物理学奖获得者彼得·希格斯等皆是国王学院的毕业生。KCL是一所经常被排名低估的英国大学。但论及在英国的口碑和声望，KCL和UCL撕逼多年丝毫不见下风，学生满意度和当地学生就业率偶尔甚至会逆袭UCL，更被很多人认为是名副其实的英国“G6”。伦敦国王学院录取参考标准：KCL的录取逼格相当高，入学门槛也很严苛，为全英最难入读的学府之一。有985/211学校背景的童鞋申请具有一定的优势；雅思要高点，起码达到7.0，因为他家essay多，对写作要求多，不够分难毕业哦。",2021-04-06 23:53:00,"((pride,0.4)),((satisfaction,0.3)),((achievement,0.2))"
4619510034994796,“我晚上煮螺蛳粉儿～”“好滴～螺蛳粉儿～”“螺蛳粉儿～”“螺蛳粉儿…螺蛳…罗斯福新政的主要内容是什么？”“救济穷人…失业的就业问题…福利…blablablabla”“不说了睡觉睡觉”…“洋务运动的主要内容是什么？”“师夷长技以制夷…建工厂…”#突然开始的高中历史课##我不该开这个头#,2021-03-27 23:54:00,"((joy,0.4)),((love,0.3)),((laugh,0.2)),((curiosity,0.1))"
4619134240822559,有保底工作了不用再就业焦虑了詹记的手工千层蛋挞是真的好好吃什么面试的高跟鞋也懒得买了👏👏👏省下一笔钱买更多好吃的,2021-03-26 23:01:00," Sure, I'd be happy to help! Here's my analysis of the emotions in the input text:

(joy, 0.4), (satisfaction, 0.3), (amusement, 0.2), (excitement, 0.1)

Please note that the weights are subjective and based on my interpretation of the text. Also, please keep in mind that the output should not be taken as a definitive or absolute assessment of the emotions present in the text."
4621319272138862,2021山东东营利津县高级中学教师招聘6名公告（第二次）省/市/地区3-山东-0编号9861招聘类别编外合同招聘人数报名时间2021年4月10日报名地点曲阜师范大学(曲阜校区)举办的师范类高校毕业生就业双选会报名网址公告地址O【9861】2021山东东营利津县高级中学教师招聘6名公告（第二次）,2021-04-01 23:43:00," Sure, I'd be happy to help! Here are the emotions contained in the text you provided:

({joy, 0.6}), ({excitement, 0.3}), ({urgency, 0.1})

Please note that the weights of the emotions are subjective and may vary based on individual perspectives."
4623485865037373,【职业规划十句话】1、无论你现在或将来从事什么职业，都要对职业负责2、和谐融洽的人际关系非常重要3、优化交际技能4、善于发现变化并适应它5、灵活6、善于学用新技术7、舍得花钱花时间学习8、摒弃错误观念9、选择就业单位时事前应多做摸底研究10、不断开拓进取、不断开发新技能。,2021-04-07 23:13:00," Sure, I'd be happy to help! Here are the emotions contained in the text you provided, based on the example output format you gave:

(responsibility, 0.4), (importance, 0.3), (social, 0.2), (adaptability, 0.1)

Here's how I arrived at these emotions:

* 职业规划 (职业规划) is the main theme of the text, and it is a responsibility (responsibility) that the speaker is emphasizing.
* 无论你现在或将来从事什么职业 (whatever career you are currently or will be in the future) is a statement that emphasizes the importance (importance) of being responsible in one's career.
* 和谐融洽的人际关系 (harmonious interpersonal relationships) is a social aspect (social) that is important for career development.
* 优化交际技能 (optimizing interpersonal skills) is a skill that is important for social interactions (social).
* 善于发现变化并适应它 (able to discover changes and adapt to them) is a statement that emphasizes the importance of adaptability (adaptability) in career development.
* 灵活 (flexible) is an adjective that emphasizes the importance of being adaptable.
* 善于学用新技术 (able to learn new techniques) is a statement that emphasizes the importance of learning new skills (adaptability).
* 舍得花钱花时间学习 (willing to spend money and time to learn) is a statement that emphasizes the importance of investing time and resources in one's career development (importance).
* 摒弃错误观念 (discarding incorrect ideas) is a statement that emphasizes the importance of being open-minded and willing to change one's beliefs (adaptability).
* 选择就业单位时事前应多做摸底研"
4619138544173937,来姨妈+雨天=有点想家，越想越不能回，不然等再回学校的时候会更难过以前真的很想在济南就业，现在真的一点都不喜欢济南没有任何留恋,2021-03-26 23:18:00,"((sadness,0.4)),((frustration,0.3)),((longing,0.2)),((dislike,0.1))"
4622043263795873,公务员考试就能看出来，保护男性应聘者的方法就是把男女分开招考，因为但凡是不看性别统一公平考试，男生是远远考不过女生的（看我司就是最近的例子）。再看看部队文职招聘，就知道女性就业有多难，性别歧视有多离谱多明目张胆了，遮掩也懒得做直接把女的路都堵死。,2021-04-03 23:40:00,"((anger,0.8)),((frustration,0.4)),((injustice,0.3)),((discrimination,0.5))"
4623489896025785,先逃避一下就业,2021-04-07 23:29:00," Sure, I'd be happy to help! Here's my output based on the example format you provided:

（anxiety, 0.8), (urgency, 0.2), (hesitation, 0.1)"
4632193659830772,不仅养育了抱枕厂家再就业，还促进了代拍行业的繁荣发展。太好了。二次元的钱好好赚啊.jpg,2021-05-01 23:54:00," Sure, I'd be happy to help! Here's the output for the emotions in the given input text:

({joy}, 0.7), (excitement, 0.2), (satisfaction, 0.1)"
4632100781164891,【用户对数据和虚拟物品享有财产上的所有权】建议游戏公司通盘考虑游戏行业的全行业的问题。游戏公司如今的想法是两方面的：一方面游戏公司希望虚拟物品不是财产，这样游戏公司管理就不会有太大压力，比如有些游戏多次转手，因为有些老用户多年账户休眠，老用户数据丢失，再想玩的时候发现自己投入精力金钱的游戏虚拟物品没有了。此时如果定义：“玩家只有使用权，没有所有权”，则对游戏公司管理比较有利。另一方面游戏公司希望虚拟物品是用户财产，有产权。其实这本身对游戏公司更加有利。虽然增加了游戏公司的管理责任，但是拥有虚拟道具最多的，其实是游戏公司本身，从市场价值来说，游戏公司通过虚拟物品确权，从而获得了非常庞大的产权收益，且，为游戏平台带来了黏性。现阶段，很多游戏公司可能倾向于前者，想要否定玩家虚拟物品的财产权，从而简单直观。但个人认为，游戏公司从长远目光看，将虚拟物品定义为财产更加有利于延长游戏的生命力。在这方面，其实当年网易的发家策略，就是将玩家的游戏虚拟物品财产属性确定下来。在早年的梦幻西游这样二维简单回合游戏中，网易的游戏内货币可以通过市场交易直接兑换为点卡。可以说，RPG游戏很多游戏的装备都沉淀了非常多的财富属性。最近10年，游戏内氪金的存在，也是基于玩家对虚拟物品财富属性的认同。如果这个基础被破坏，游戏行业遭遇的信任损失可能比他们获得的单次诉讼收益要大。所以，希望游戏厂商自觉推动游戏虚拟物品产权确认，对玩家，对游戏厂商都有好处，还可以缔造就业。,2021-05-01 17:45:00," Based on the input text, the emotions contained are:

(urgency, 0.4), (caution, 0.3), (confidence, 0.2), (optimism, 0.1)

The input text has a relatively urgent tone, as the author emphasizes the importance of the issue and the need for the gaming industry to take action. There is also a cautious tone, as the author acknowledges the potential risks and challenges of defining virtual assets as property. The confidence and optimism expressed in the text are relatively low, as the author highlights the complexity of the issue and the need for careful consideration."
4632133317169366,#青春有你见面会##罗一舟临场反应#看看我们堂堂正正的初C大人参加过【外事活动】根正苗红过了【政/审】的再就业小军犬罗一舟@青春有你3-罗一舟,2021-05-01 19:55:00," Based on the given input, the emotions contained in the text can be judged as follows:

({joy}, 0.4), (excitement, 0.3), (satisfaction, 0.2), (amusement, 0.1)

Here's the explanation of each emotion:

* Joy: The word ""开心"" (kāi xīn) in the input text means ""happy"" or ""joyful"", which indicates a positive and uplifting emotion. The weight value of 0.4 reflects the relative importance of this emotion in the text.
* Excitement: The word ""看看"" (kàn kàn) in the input text means ""look"" or ""see"", which suggests a sense of anticipation or excitement. The weight value of 0.3 reflects the moderate level of excitement in the text.
* Satisfaction: The word ""参加过"" (jiān jiā zhèng) in the input text means ""participated in"" or ""attended"", which implies a sense of satisfaction or accomplishment. The weight value of 0.2 reflects the relatively low level of satisfaction in the text.
* Amusement: The word ""小军犬"" (xiǎo jūn quǎn) in the input text means ""little soldier"", which is a playful and amusing term. The weight value of 0.1 reflects the low level of amusement in the text."
4618047890920687,我无数次怀疑我自己，毕业后究竟可以从事什么样的工作，身边的同学早就坚定了自己的目标，而我却还在考研，考公和就业中反复纠结。,2021-03-23 23:04:00," Sure, I'd be happy to help! Here's the output for the emotions contained in your input text:

({frustration, 0.8}, {doubt, 0.4}, {anxiety, 0.2})"
4621679458258636,#薇娅李思思为孤独症群体发声#今天是第14个世界孤独症日，晚上8点，央视主持人李思思做客薇娅直播间，与全国青联委员、电商主播薇娅发起“星”中有你，为爱下单的公益直播，呼吁全社会共同努力，关注与消除孤独症人士教育与就业障碍，减少对孤独症的错误理解及歧视眼光，用爱为“来自星星的孩子们”点亮星空。,2021-04-02 23:35:00," Sure, I'd be happy to help! Based on the input you provided, here are the emotions and their corresponding weight values:

({joy, 0.45}, {love, 0.35}, {care, 0.2}).

The emotion ""joy"" has a weight value of 0.45, indicating that the language used in the input text is predominantly positive and hopeful. The emotion ""love"" has a weight value of 0.35, suggesting that the language also has a strong sense of compassion and warmth. Finally, the emotion ""care"" has a weight value of 0.2, indicating that the language used is also concerned with the well-being of others."
4632182213839715,感谢小伙伴的认可，何其荣幸！桃李不言，下自成蹊。设计解读：这张图展现的内容是大学生乡村支教，体现的是劳经精神中的“榜样精神”，灵感来源于身边的榜样乔续科学长。专业研究坊劳保专业宣讲时乔续科学长说他学习劳动与社会保障是想改变家乡，为家乡的建设出一份力。反观自己选专业只顾自己以后的学习压力与就业压力，这让我感叹他的思想境界之高。此外，他积极参与各类公益事业，支教时他用自己的所学、自己的经历帮助和鼓舞更多的学生走出大山，这种平时只能在电视中看到的事迹居然就发生在我的身边，这一点也让我深感敬佩。我不善于画画与做图于是画风便显得很幼稚，但乔续科学长的事迹真的鼓舞了我，我认为他所传递的榜样精神值得被放在代表学院的红包封面上，也值得被所有人认识和学习。,2021-05-01 23:09:00," Sure, I'd be happy to help! Here are the emotions contained in the input text:

({joy, 0.6}, {admiration, 0.3}, {pride, 0.1})"
4620229235185246,Day369🎓职业规划与就业指导√（×学科课程与教学论√（×百词斩-③⑨党史截图√青年大学习√三种导入√考研词汇-unit1lesson4被吵醒睡不着了起来微博百词斩截图然后边看b站边吃饭之后紧接着去上课上完课又去学府餐厅吃了晚饭（厚切酸奶yyds就是有点贵晚上的课听词汇中下课回寝洗漱完就在弄导入srds希望明天不要抽到我,2021-03-29 23:32:00,"((happiness,0.5)),((frustration,0.3)),((sadness,0.2))"
4621673698956164,前天说过财报季来临加上基建消息利好出尽，没顾纳指有大涨的需求，但还是要小心华尔街拿利率说事，今天利率的大幅回撤也许是在为下周随着非农就业数据的利好再次强力拉升利率预留空间，同时割一波纳指的韭菜。今天放出了自12月15日以来纳指的最低量，连涨三天，缩量上涨同时面临13600的强阻力位让人对于下周应该有所警惕。,2021-04-02 23:12:00," Sure, I'd be happy to help! Based on the input text, the emotions contained in the text can be judged as follows:

({anger, 0.4}, {caution, 0.3}, {surprise, 0.2})

Here's a breakdown of the emotions and their corresponding weight values:

* Anger: The text mentions ""大涨的需求"" (large increase in demand) and ""强力拉升利率"" (forcefully raise the interest rate), which could be interpreted as signs of frustration or anger. The weight value for anger is 0.4.
* Caution: The text also mentions ""小心华尔街"" (be cautious with Wall Street) and ""面临13600的强阻力位"" (face strong resistance at 13600), which suggest a cautious tone. The weight value for caution is 0.3.
* Surprise: The text states that the increase in the interest rate is ""大幅回撤"" (a large retreat), which could be interpreted as a surprise. The weight value for surprise is 0.2."
4623131979027018,【为零工经济就业群体赋能】近年来，随着互联网不断发展，越来越多人加入灵活就业者行列，推动零工经济发展壮大。如何保障这些就业人群的合法权益、为他们提供更好服务，成为新的社会课题。前不久，江西省总工会出台《关于推进零工经济就业群体入会及服务工作的实施方案》，提出探索更适合零工经济就业群体入会的方式、加大维权力度、打造普惠服务品牌，为破解这一问题提供了探索经验。（来源：人民日报）O网页链接,2021-04-06 23:47:00," Sure, I'd be happy to help! Based on the input text you provided, here are the emotions I detect:

({optimism, 0.4}, {determination, 0.3}, {curiosity, 0.2})

Here's a breakdown of my analysis:

1. Optimism: The text mentions ""推动零工经济发展壮大"" (promoting the development of the gig economy) and ""加大维权力度"" (strengthening the rights of gig workers), which suggests a positive outlook for the future of the gig economy. The tone is hopeful and optimistic.
2. Determination: The text mentions ""探索更适合零工经济就业群体入会的方式"" (exploring better ways for gig workers to join the labor market) and ""为破解这一问题提供了探索经验"" (offering exploratory experiences to solve this issue), which implies a strong desire to address the challenges faced by gig workers.
3. Curiosity: The text mentions ""前不久，江西省总工会出台《关于推进零工经济就业群体入会及服务工作的实施方案》"" (not long ago, the All-China Federation of Trade Unions issued a plan to promote the entry of gig workers into the labor market and their service work), which suggests a desire to learn more about this topic.

I hope this helps!"
4622409439642622,某宝明明有很多很棒的国产服装店，从服装设计到宣传推广，都是高级感满满，价格适中，足以让群众从物质上和精神上得到满足。那么这些质量还可以的国产品牌什么时候能走出自己完整的产业链规模化发展，以缓解某些品牌需求下降后的员工再就业问题呢应该是到了急需各行业国产品牌崛起的时候了吧,2021-04-04 23:55:00,"((pride,0.4)),((satisfaction,0.3)),((hope,0.2)),((ambition,0.1))"
4632186961008605,【关注】189.32亿元！今年一季度南明区经济运行稳步提升今年以来，南明区深入贯彻落实习近平总书记视察贵州重要讲话精神，坚持以“四新”为目标，以“四化”为抓手，以“强省会”为主线，以高质量发展统揽全局，以“开局就是决战，起步就是冲刺”的劲头，着力构建商贸业、工业设计、健康养老、现代物流四大服务产业新体系，推进现代服务业向专业化和价值链高端延伸，推动生活性服务业向高品质和多样化升级，推动生产性服务业同新型工业化深度融合，在服务省市大局中提高南明经济质量效益和核心竞争力。一季度，全区经济各项指标稳中向好，干出了新实绩，跑出了加速度。一、经济首位度进一步提升一季度全区生产总值实现189.32亿元，同比增长18.9%。经济运行稳步向好，呈现出加速向常态化回归的发展态势。从产业结构来看，第一产业增加值0.18亿元，同比增长5.1%；第二产业增加值59.75亿元，同比增长30.9%；第三产业增加值129.38亿元，同比增长14.2%。第一、二、三产业结构为0.1：31.6：68.3。二、工业支柱行业发力第一季度全区企业生产经营良性循环，工业经济增势良好。全区规模以上工业增加值同比增长38.5%，比去年同期（-6.8%）提高45.3个百分点。从行业性质来看，18个行业大类中有15个行业保持增长态势，增长面达83.3%。其中，烟草制品业、燃气生产和供应业、电力供应业、食品制造业、石油加工业等保持两位数增长，水的供应业和其他电子设备制造业成倍增长，战略性新兴产业呈现快速增长态势，占全区增加值6.3%。三、投资重点项目突出第一季度，全区固定资产投资同比增长35.6%。其中，省市重点项目共50个，同比增长18.4%，占固定资产投资的比重为73.9%。建安工程投资同比增长114.0%，占固定资产投资的比重从去年同期的32.1%升到56.3%，成为我区固定资产投资的重要支撑。全区62个房开项目商品房销售面积完成27.39万平方米，同比增长26.3%。四、消费市场加速回暖第一季度，全社会消费品零售额完成170.47亿元，同比增长35.5%，其中，限上236家单位社会消费品零售总额累计完成68.14亿元，同比增长22.6%。消费升级类商品增长势头喜人。限额以上单位智能家电设备、新能源汽车分别增长1.2倍和8.1倍。五、服务业企稳回暖规模以上涉及GDP核算的七大行业服务业单位112家，完成营业收入13.35亿元，同比增长16.4%。六、劳动工资涨多降少涉及GDP核算的9个行业445家企业，其中：规上319家，劳动报酬8.80亿元，同比增长39.7%；规下126家，劳动报酬10.27亿元，同比增长10.2%。七、就业形势总体稳定扎实做好“稳就业”工作、落实“保就业”任务，一季度，全区城镇新增就业人数12295人，较1-2月增加4723人（就业数据均为上报数）。八、旅游市场逐步恢复一季度，全区接待旅游总人数436.88万人次（上报），同比增长116.5%；实现旅游总收入67.23亿元，同比增长89.0%（旅游数据均为上报数）。文字：陈植全媒体记者袁娟,2021-05-01 23:28:00," Based on the given input text, here are the emotions contained within it, presented in the format you requested:

({1}, {2}), ({3}, {4})

{1} = happiness, {2} = 0.6
{3} = glad, {4} = 0.3

There are no other discernible emotions in the text."
4620959027302684,江南百景图前任知府下岗再就业#时空中的绘旅人#,2021-03-31 23:52:00," Sure, I'd be happy to help! Here's my analysis of the emotions in your input text:

({joy}, 0.4), (curiosity, 0.3), (adventure, 0.2)

Here's my reasoning:

* 江南百景图 (Jiangnan Hundred Scenes) is a famous painting that evokes a sense of joy and wonder, so the first emotion I identified was joy.
* 前任知府 (former government official) and 下岗 (resigned) suggest a sense of change and possibility, which I interpreted as curiosity.
* 再就业 (looking for a new job) implies a sense of adventure and exploration, as the person is seeking new opportunities.

Please note that these are just my interpretations based on my training data and may not be definitive or absolute."
4618421121587141,海底捞确实有不错的竞争力，所以一直受大家喜欢#海底捞人均消费超110元#2020年，海底捞的平均员工成本（包括薪金、工资、津贴和福利）为7.38万元。国家统计局数据显示，2019年全国城镇私营单位就业人员年平均工资53604元，其中住宿餐饮业42424元。2020年，海底捞一路上涨，到今年2月16日曾达到85.8元的高点，市值也达到4547亿元。但之后海底捞股价便一路走低，截至3月23日已经跌到了54.25港元，总市值较最高点时蒸发1672亿港元，为2875亿港元。（YM）O海底捞公布“账单”：去年顾客人均消费更贵了，但净利润猛跌86%少赚20亿，员工收入亮了…L每日经济新闻的微博视频,2021-03-24 23:47:00," Based on the input text, the emotions detected are:

({happiness, 0.4}, {satisfaction, 0.3}, {surprise, 0.2})"
4618050702413262,2021年3月19日上午，18科教班全体成员在学院楼2223教室开展“学党史·强信念·跟党走”党史主题团日活动。大家都认真学习党史教育@贵州师范大学@贵州师范大学团委@贵师大化材学院19应化@贵师大化材学院19化二班@贵师大花溪校区化材学院就业办@贵师大化材17化2班@贵州师范大学化材学院事务中心,2021-03-23 23:15:00,"((seriousness,0.8)),((professionalism,0.4)),((dedication,0.2)),((scholarship,0.1))"
4618781689907010,李克强考察江苏常州这个社区重点关心什么-3月25日上午，李克强来到江苏常州富强新村社区，先后考察快递代收点、养老服务站、便民食堂等服务场所。社区负责人向总理介绍，他们采取政府购买服务、减免房租水电等方式，引入社会服务力量，为居民提供养老、托幼、家政、健康、餐饮等诸多便民服务。仅此就新创造出38个就业岗位。总理说，社区服务业发展潜力巨大。这件事做好了，既可为居民生活带来极大便利，又能创造相当可观的灵活就业岗位，还能带动有效投资，可以说一举多得。闻知总理来了，居家的老人、孩子等社区居民都出来了。李克强对大家说，社区提供养老、托幼服务，既能方便老人孩子得到就近照护，又能让在外打拼的上班族感到安心。老年人有幸福的晚年，年轻人才有可预期的未来。社区里既有你们的“小”家，社区又是你们的“大”家。各方要一起努力，让社区的服务更加优质丰富，让这里有归属感，有“家”的感觉。O网页链接,2021-03-25 23:40:00," Sure, I'd be happy to help! Based on the given input, here are the emotions I detect and their corresponding weights:

(joy, 0.4), (satisfaction, 0.3), (optimism, 0.2), (gratitude, 0.1)

Please note that the weights are subjective and based on my interpretation of the input."
4632147434145073,就业焦虑。。其实二笔二口没啥用，但是又是这个专业，钱都交了，还是考吧,2021-05-01 20:51:00,"((frustration,0.7)),((anxiety,0.3)),((sorrow,0.2)),((determination,0.1))"
4622040352692547,#选校投票#Hello佩姐您好！自己今年的申请也结束了想在您这求个选校～UpennMArch1三年项目NUSMArch两年项目想读完能在美国或者坡坡工作几年最好长期看最终还是会选择回国发展的身边申请nus项目不多信息来源也比较少不知道大家有没有对这两个项目（任一也行）就读体验和就业比较了解的想听听佩姐和大家的建议麻烦了！UpennMArch🆚NUSMArch,2021-04-03 23:29:00," Sure, I'd be happy to help! Based on the input text, here are the emotions and their weight values:

({happiness, 0.6}, {glad, 0.3}, {welcome, 0.1})

The main emotion in the text is happiness, with a weight value of 0.6. The text also contains some gladness and welcoming, with weight values of 0.3 and 0.1, respectively."
4620233127756605,从未有过的自卑失落，三十而立，我还是处于迷茫之中，找工作也屡屡碰壁，果然年轻时不应该选择安逸，选择安稳，果真是三十年河西，三十年河东，当初的所谓的优势转为劣势，之前的工作履历没能增加就业砝码，差距越来越大，不知如何自处，虾米想改变现在，又无力改变，身处异地工作，漂泊在外，没有好友，无人诉说，感觉这么多年活的好失败，感觉自己一无所有，又不知何往，浑浑噩噩孤身过了这么多年，感觉自己一直活在自己的世界里，活在网络世界里，下班后窝在家里刷剧，终于活成了自己讨厌的样子，不能再这样了，又能怎么办？,2021-03-29 23:47:00,"((frustration,0.7)),((helplessness,0.3)),((isolation,0.2)),((despair,0.1))"
4621311538890437,“如果我们都将活到100岁，我们的生活和工作要怎么办？”……“这份额外的岁月可能…会给你带来时间和机会，让你探索自己，并且走向一种更接近你个人价值观和希望的生活方式…”——摘自书内。读后感：优质人生需要做好两个方面准备：物质层面，包括经济技能体能等，能应对各种变化和挑战；再是平稳的心态，不管面对什么，从容待之。百岁人生，拓展了人生“未可知”的范畴，对个人、家庭乃至企业和社会都带来了更剧烈的挑战，当然也更有趣。如何过好一生，需要审视环境——关于未来的就业模式或方向，家庭和个人不同阶段的任务等等，书中的观点很值得一读——但更重要的，需要个人内心判断及在内心指引下所做出的努力。,2021-04-01 23:13:00,"((hope,0.4)),((challenge,0.3)),((inspiration,0.2)),((curiosity,0.1))"
4618048981441628,#淘说说#【#美国房地产中介人数超在售房屋量#】美国人靠财政刺激生活，每人几千刀，工作业绩是次要……美国房地产协会的最新统计数字显示，今年1月底，全美登记在册的房产中介人数达145万，但在售房屋仅有104万套。这是美国历史上第二次出现中介人员多于在售房屋的现象。《华尔街日报》表示，这一现象反映了美国房屋供应极端紧张、价格上涨，从而使得大量人员进入房产中介行业。另外，新冠疫情导致服务行业大量人员失业，这些人员需要再就业，而房产中介不失为一个好的选择，尤其是在房价上涨的情况下。（央视财经）L央视财经的微博视频,2021-03-23 23:08:00,"((frustration,0.4)),((anxiety,0.3)),((urgency,0.2)),((opportunity,0.1))"
4621322989340442,【#日本进入70岁退休时代##日本要求企业为70岁老人提供就业机会#】日本从今天起，开始实施修改后的《老年人雇用安定法》，要求企业通过提高或取消退休年龄、以及返聘等共计5种方式为有意愿的老年人提供就业机会，直到他们70岁为止。实际上，日本《老年人雇用安定法》从2013年开始就规定，企业有义务通过返聘等方式雇用有意愿工作的老年人直到65岁。而4月1日开始实施的新规，虽然把年龄范围进一步扩大到了70岁，但仅仅是要求企业为相关目标“努力”，并不具有强制性。最新数据显示，目前日本65岁以上老龄人口已达到3617万人，占总人口的28.7%。之所以日本通过立法鼓励企业雇用老年人直至70岁，主要有两方面考虑：一是为了应对“少子化”所带来的人手不足难题，二是为了减轻用于养老金支出的财政负担。L央视财经的微博视频,2021-04-01 23:58:00,"((urgency,0.4)),((positivity,0.3)),((expectation,0.2)),((care,0.1))"
4618776361836112,江苏省考2021应届生，今年下半年就业参加公务员考试，是否会影响应届生身份啊！,2021-03-25 23:19:00," Sure, I'd be happy to help! Here's the output for the emotions in the input text you provided:

({anger, 0.4}, {worry, 0.5}, {curiosity, 0.1})"
4619864020877399,最近总是想到考研的那些日子，纯粹的就是想学习，怎样能把考试考好，没有考虑自己的兴趣和以后的就业，认识了一些有趣的同学，过的充实、开心。现在已经选了港大，也放弃了本校的研究生复试，心里总有些失落，可能是感觉对不起那时候努力准备考研的自己吧。,2021-03-28 23:21:00," Sure, I'd be happy to help! Here's the output for the emotions in the given text:

({joy}, 0.4), (determination, 0.3), (sadness, 0.3), (frustration, 0.2), (disappointment, 0.1)

Please note that the weights assigned to each emotion are subjective and based on my interpretation of the text. The output is intentionally concise and does not include any extra information or reasoning."
