编号,id,微博正文,发布时间,情绪
113,3925170055954407,【快讯】美国12月达拉斯联储制造业产出指数13.4，前值5.2；制成品价格指数新订单指数-8.9，前值-1.6；制成品价格指数-15.9，前值-12.1；制造业就业指数12.8，前值11.6；制造业原材料支付价格指数-8.6，前值-5.1。装船指数7.6，前值4.2；商业活动指数-20.1，预测值-7，前值-4.9。O网页链接,2015-12-28 23:35:00,"(impressive,0.7),(optimistic,0.3),(sad,0.1)"
114,3796519721273336,2015年首个美国#非农#就业人口数据本周五晚重磅来袭，10分钟的数据，30%以上的收入，年仅12次的捡钱红包大行情。黑八团队已对此次非农大行情做出操作方案，需要合作了解的朋友可速度私下联系我们了解。喊单指导群324491353，验证：A18,2015-01-07 23:24:00,"(happy,0.3),(excited,0.2),(surprised,0.1),(confused,0.1),(sad,0.1),(disappointed,0.1)"
115,3920459354006275,明天上午十点一大波名企boss将落地图书馆小礼堂，山西省就业服务局副处长、国家高级职业指导师、创业导师、“职场暖叔”王作明，山西省尚迪数字技术有限公司董事长兼CEO苏斌；码上招聘联合创始人李清江；山西泓哲网络科技有限公司董事长李皆宁，boss们都来了，你还在犹豫什么？,2015-12-15 23:36:00,"(excited,0.5),(confident,0.3),(eager,0.2)"
116,3925892877342044,【职业病加重后的工伤认定】在工伤认定中，工伤保险条例仅规定了患职业病是认定工伤的情形之一，但对于患职业病属于同一病情加重，或是患不同种类职业病等情况未予以区分。笔者认为，此种情况下能否认定工伤的关键在于考察患职业病职工再就业的工作性质与病情加重有无因果关系。,2015-12-30 23:27:00,"(worried,0.6),(serious,0.3),(concerned,0.1)"
117,3867899083497589,中新澳英本科留学项目，4年总的学费+生活费约50万人民币，体验两个国家的教育模式及风土人情，获得一个海归文凭和身份，回国就业创业更有竞争力。学生的待遇全部和本一的学生一样，享受良好的教育、硬件资源。（本二线下50分内可报名）地址：集大本部海外教育学院，微信专线：189.0592.0153王老师，,2015-07-23 22:41:00,"(excited,0.6),(eager,0.3),(frustrated,0.1)"
118,3834577187106518,#就业新闻#今年毕业的同学们，你们知道有哪些毕业离校手续吗？就业协议、报到证、学籍档案、人事档案、户口、劳动合同、暂缓就业……毕业前的这些准备大家做得怎么样了？下面一图教大家了解毕业流程，快快收藏吧！,2015-04-22 23:51:00,"(expectation,0.4),(curiosity,0.3),(anticipation,0.2),(gratitude,0.1)"
119,3925168239594462,各位15届毕业生，有谁取消过暂缓就业吗，有很多不懂的问题想求科普，谢谢,2015-12-28 23:28:00,"(excited,0.6),(curious,0.3),(helpful,0.1)"
120,3925529562128370,我院荣获”2015年度品牌实力独立学院“”2015年中国综合实力独立学院“”2015年度•中国社会影响力就业典型高校“三项殊荣点击链接，阅读详情O我院荣获”2015年度品牌实力独立学院“”2015年中国综合实力独立学院“”2015年度•中国社会影响力就业典型高校“三项殊荣,2015-12-29 23:24:00,"(proud,0.6),(grateful,0.3),(excited,0.1)"
121,3836746095343225,发表了博文《英国留学申请公关专业学校推荐》Q1：想去英国留学攻读公关专业的硕士，请问有哪些学校可以推荐和考虑的吗？这一专业未来就业前景又如何呢？在中国，公关公司虽然发展迅猛，但仍旧属于新兴行业。而在英O英国留学申请&nbsp;公关专业学校推荐,2015-04-28 23:30:00,"(excited,0.5),(concerned,0.3),(curious,0.2)"
122,3918653215263178,今天有培训交流会哦，王老师主讲滴～主要内容是关于我们在大学期间的问题。包括应该有明确的目标比如保研，考研，出国还是就业。以及在大学里要注意安排好自己的学习和娱乐时间，养成自主学习的好习惯，成为全面发展的人才,2015-12-10 23:59:00,"(positive,0.7),(excited,0.3),(happy,0.1)"
123,3925531587810540,【专业重要性】高中除了高考这件大事外，估计就属选专业最重要了。专业选的好甚至一定程度上可以弥补高考中的失利，如果专业选不对，不但影响之后四年的大学生活，还会影响以后的就业生活。,2015-12-29 23:32:00,"(concerned,0.7),(serious,0.2),(emphatic,0.1)"
124,3923725495368801,#考研VS就业#当考研撞上了圣诞节，大家都在嗨，而明德考研人却在图书馆学习。距离考研仅剩一天了，大部分考研的人还是按耐住节日的浮躁，依然坚守在自习室奋斗。,2015-12-24 23:55:00,"(study,0.5),(serious,0.3),(calm,0.1)"
125,3924075568793467,【2016高考七大类专业就业方向前景揭秘】专业能影响着一个人未来，专业选得好意味着以后就业更容易、发展潜力更大。因此，考生和家长们填报志愿时，对专业选择应该特别关注，但是面对众多高校上千个不同的专业，考生到底怎样挑选专业?高考专家将对各大专业就业方向前景进行揭秘。O2016高考七大类专业就业方向前景揭秘,2015-12-25 23:06:00,"(enthusiastic,0.5),(confident,0.3),(anticipating,0.1)"
126,3860301101685713,【艾德莱斯炫昆仑·爱我，你就抱抱我】拥抱艾德莱斯，拥抱新疆。艾德莱斯是中国丝绸的一个分支，是丝绸之路上多元文化的代表，展开艾德莱斯就是展开昆仑山的一段历史。7月6日，我们开始为南疆农民盖工场，让他们因艾德莱斯的发展有更多就业岗位。O网页链接,2015-07-02 23:29:00,"(happiness,0.3),(welcome,0.2),(love,0.3),(gratitude,0.2)"
127,3920820218542723,小语种在就业形势上的相近源于在就业渠道上的类似，虽然在语言结构上有诸多的不同，但在就业渠道上有很强的共性，主要集中在以下一些领域。via@老袁小语种小语种在就业形势上的相近源于在就业渠道上的类似，虽然在语言结构上有诸多的不同，但在就业渠道上有很强的共性，主要集...@老袁小语种,2015-12-16 23:30:00,"(similarity,0.5),(related,0.3),(similar,0.2)"
128,3798340036687276,发表了博文《【新华论金】1.12午夜金评，多空争夺谁与称雄》日内市场波动有限，目光都聚集在晚间美国12月就业市场状况指数LMCI上，数据本身对市场的影响力比较大，不过数据出炉后，市场的反应却异常清淡，O【新华论金】1.12午夜金评，多空争夺谁与称雄,2015-01-12 23:58:00,"(expectation,0.8),(curiosity,0.2)"
129,3925168239594462,各位15届毕业生，有谁取消过暂缓就业吗，有很多不懂的问题想求科普，谢谢,2015-12-28 23:28:00,"(surprise,0.7),(confusion,0.2),(gratitude,0.1)"
130,3923359174171413,二十三日晚七点，大礼堂报告厅开展了关于“网络营销”知识讲座。主讲老师详细介绍网络营销的重要性、如何去做网络营销、掌握新时代互联网技术。还讲授了就业、创业、面试等问题以及职业规划。在这个互联网信息时代，我们要不断努力，将来成为网络型人才，为中国经济发展注入新的血液，提升经济飞速增长,2015-12-23 23:39:00,"(positive,0.7),(optimistic,0.3),(ambitious,0.2),(inspiring,0.1)"
131,3925171465285667,#团大大分享贴#考研结束了，团大大在这里给大学生们普及一下为什么有些人要不辞辛苦的考研读硕，究竟本科生毕业后与硕士生毕业后的就业有什么不同！O网页链接,2015-12-28 23:41:00,"(determined,0.8),(ambitious,0.6),(confident,0.4),(motivated,0.3)"
132,3925513078617923,应届生2016年就业关键时间点，每个月都有重要的事！[收藏]马上进入2016年了，无论是考研、考公务员、求职还是基层就业，毕业生们，你记牢这些就业关键的时间点了吗？[推荐]O应届生2016年就业关键时间点，每个月都有重要的事！,2015-12-29 22:18:00,"(careful,0.6),(importance,0.3),(future,0.1)"
133,3925535098487960,【美12月消费者信心指数升至96.5超预期】美国12月消费者信心指数升至96.5，超出预期。自夏季之后消费者信心指数呈下降趋势。9月份该指数为102.6。预计未来就业机会增多的人数略有上升，预计就业机会减少的人数下降。O美12月消费者信心指数超预期,2015-12-29 23:46:00,"(confident,0.6),(hopeful,0.3),(optimistic,0.1)"
134,3925174107260950,#就业季#【关于基层就业，这些你未必知道】①基层就业，既包括广大农村，也包括城市街道社区；既包含单位就业，也包括自主创业、自谋职业；②“三支一扶”、“特岗教师计划”等都是国家实施的基层就业项目；③省级以上机关录用公务员，大多要求具有2年以上基层工作经历…了解↓转给在找工作的小伙伴！,2015-12-28 23:51:00,"(disappointed,0.5),(confused,0.3),(sad,0.1)"
135,3925510985796307,“支持性就业”在山东东营-中国智协[中国智力残疾人及亲友协会]官网O网页链接,2015-12-29 22:10:00,"(disappointed,0.5),(confused,0.3),(sad,0.1)"
136,3924073438459289,【我院成功举办2016届毕业生就业动员会】12月18号下午2点，我院在2030召开了2016届毕业生就业动员会。此次活动邀请到了我校就业指导中心的就业辅导老师吕寒菲为大家作讲座，我院2016届全体毕业生参会。O网页链接,2015-12-25 22:57:00,"(determined,0.5),(excited,0.3),(proud,0.2)"
137,3924063313383340,“专业就业难又不想换，该怎么办？”“如何培养自制力让自己离网络游戏远一点？”……在“青年之声”网站上，记者看到许多青年的问题，还有各种各样的求助信息。在这些问题之后，是来自各地团组织、各领域专...O“青年之声”互动社交平台：打造青年“身边的共青团”,2015-12-25 22:17:00,"(concerned,0.5),(helpless,0.3),(confused,0.1)"
138,3920825634065498,#携手就业，双选双赢#一年一度的双选会终于圆满地落下了帷幕，相信参加本次双选的企业和同学都各有收获！让我们携手小就，共同成功！,2015-12-16 23:52:00,"(positive,0.6),(optimistic,0.3),(hopeful,0.1)"
139,3924427685601425,#考研季#为求知，为就业，为未来，不论成败。其实，每一条未知的路都有未来。啊噢或许是考研之外另一条实现知识价值的道路，并不拥挤也不崎岖，值得一试噢~O应用详情-应用宝官网晚安~,2015-12-26 22:25:00,"(determined,0.6),(thirstforknowledge,0.3),(hope,0.1)"
140,3925895980541289,#平均月收入最高的高职专业#【汽车运用技术】就业方向：随着中国加入WTO及宏观、微观经济的快速发展，近年来汽车的需求量和拥有量迅速增加，随之带动汽车维修、检测行业市场需求扩大，传统的汽车维修工已不能胜任现代汽车的检测、维修与保养工作。,2015-12-30 23:40:00,"(diligent,0.6),(ambitious,0.3),(intrigued,0.1)"
141,3925164527604577,#成县双联法律服务直通车#【甘肃省法律援助条例】第八条公民申请法律援助的经济困难证明，由申请人户籍所在地或者经常居住地的乡(镇)人民政府或者街道办事处出具。经济困难证明应当如实载明申请人家庭人口、就业状况、家庭年收入和主要经济来源等情况。,2015-12-28 23:13:00,"(disappointed,0.5),(confused,0.3),(sad,0.1)"
142,3924081231392799,"今年的圣诞节依旧献给了自己那颗奋斗的心，学习、提高、成长、飞跃！俪影化妆诠释美丽梦想,彩笔粉膏演绎就业故事！",2015-12-25 23:28:00,"(joy,0.7),(ambition,0.2),(confidence,0.1)"
143,3867916262589578,【全球最勤奋的人在哪里？】你猜！这还用猜！中国呗！国际就业咨询公司与市场调研公司合作的调查显示，中国人是全世界最勤奋的民族。结果准不准？不重要！（其实有点重要）排名看图。,2015-07-23 23:49:00,"(excited,0.5),(curious,0.3),(optimistic,0.1)"
144,3924812609543076,#辉言支教#今天晚上受灵丘县最好的几个民办小学之一的北洋小学李校长邀请，支教团郭凡辉，李耀堂，曹瑞杰，朱炯，王校长，张老师，苏老师一同到北洋小学参观，队长郭凡辉对中国矿业大学及支教团做介绍，朱炯针对大学生就业及‘互联网＋’做了报告，得到场下70余名教师的连口称赞！,2015-12-27 23:55:00,"(positive,0.6),(proud,0.3),(glad,0.1)"
145,3923725495368801,#考研VS就业#当考研撞上了圣诞节，大家都在嗨，而明德考研人却在图书馆学习。距离考研仅剩一天了，大部分考研的人还是按耐住节日的浮躁，依然坚守在自习室奋斗。,2015-12-24 23:55:00,"(determined,0.7),(focused,0.2),(stressed,0.1)"
146,3868996824930617,【阿克苏市举办第二期农村电商培训班】为有效解决农村电商人才短缺问题，支持农民网上创业就业。来自杭州师范大学阿里巴巴商学院的电商培训老师利用四天的时间，为该市120余名大学生村干部、农业专业合作社社员和有电商创业意愿的村民进行了电子商务基础知识培训。O网页链接,2015-07-26 23:23:00,"(interested,0.7),(excited,0.3),(thankful,0.1)"
147,3798694170333412,快过年啦，那些准备开春做点什么事儿的，学点什么活儿的看过来[勾引][勾引]时尚秀美妆造型春季招生（3月开课），如果你想学一技之长，学完后马上找到工作，或者马上创业，来报名吧，我们可以提供你就业机会，还能提供你创业平台！新娘妆培训班，美甲创业班赶紧预定哦[调皮][调皮]报名热线：15858880699,2015-01-13 23:25:00,"(excited,0.5),(happy,0.3),(interested,0.2)"
148,3797615680349680,【澳門】博彩工會反映有博企容許員工放1年無薪假（1/3）本澳賭收連續7個月下跌，政府關注賭收下跌會否影響中小企的生存空間和就業市場的健康。工聯博彩企業員工協會總幹事蔡錦富表示，賭場貴賓廳的業績下跌，收到有會員反映，有2間博企容許員工自願放無薪假，時間最長1年。,2015-01-10 23:59:00,"(concerned,0.4),(disappointed,0.3),(sad,0.2)"
149,3859941171063102,你有没有发现现在的明星不化妆也很美，没错，就是韩式半永久定妆帮了他们。找@首尔喜哥，报名参加#韩国半永久定妆培训班#，韩国半永久定妆明星院长直飞济南授课，亲[落叶]自讲授韩式纹绣内眼线、#皮肤管理#等技术，更有最专业的就业指导，帮你实现你的老板梦。,2015-07-01 23:39:00,"(excited,0.6),(happy,0.3),(admiration,0.1)"
150,3919009881963252,12月10日，经支教队联系，“爱租时代走进山村关爱儿童”活动走进西柏坡。爱租时代团队为上文都小学和向阳、下寺教学点孩子送来过冬羽绒服和儿童绘本等图书。爱租时代致力于为中国儿童提供专业成长服务，该团队表示，将为西柏坡的孩子们开启就业绿色通道，放宽条件接收西柏坡学子。,2015-12-11 23:37:00,"(happiness,0.3),(glad,0.2),(welcome,0.1),(excited,0.1),(curious,0.1),(grateful,0.1)"
151,3869717624650997,#澳洲留学#最详细！斯威本科技大学平面设计专业解读~斯威本科技大学设计专业一直是该校的一个王牌专业。斯威本科技大学培养的是实践性强的就业型人才。你也想这样吗？瞬间了解戳大图↓,2015-07-28 23:07:00,"(excited,0.7),(curious,0.3)"
152,3918285739182774,#半点看世界#(1)2016届全国普通高校毕业生就业创业工作网络视频会议在京召开。(2)12月6日我校第二届团日活动大赛决赛举行。(3)中国书法家协会第七次全国代表大会在北京召开。(4)联合国在日内瓦发布《2016全球人道主义概览》。,2015-12-09 23:39:00,"(excited,0.4),(proud,0.3),(curious,0.2),(optimistic,0.1)"
153,3893249728687494,【小消息】据某些高校就业指导中心的工作安排，国家某些部委将在14日举行招录公务员宣讲会！,2015-10-01 21:35:00,"(expectation,0.6),(excitement,0.3),(surprise,0.1)"
154,3926258372674285,#过来人一句话点评热门专业#【大气科学类】综合数学、物理、化学等基础学科研究成果，充分应用高性能计算机的运算实力，这是一个冷门学科，却和我们的生活息息相关。天气预报，大气探测，雷电防护，人工影响天气，大气污染治理……就业方向一般为气象、航空、海洋等部门，欢迎加入气象人!,2015-12-31 23:40:00,"(interested,0.5),(curious,0.3),(hopeful,0.1)"
155,3925885356644198,【网络就业信息】广西鑫培真投资有限公司招聘：高薪业务助理10名更多详情见于O网页链接,2015-12-30 22:57:00,"(urgent,0.8),(opportunity,0.6),(financial,0.3)"
156,3925157032989060,【河北师大2015年毕业生就业质量报告发布】近日，河北师范大学2015年毕业生就业质量报告发布，报告显示，师大15届毕业生总体就业率为87.57%，其中，升学率为14.99%，毕业生男女比例为3：7，月实际薪金集中在2000～3000区间。快来看看你所在的专业收入如何吧～,2015-12-28 22:43:00,"(neutral,0.8),(excited,0.1),(confused,0.1)"
157,3796522909010667,#专科就业率超本硕博#无论如何，我还是愿意读个博士。,2015-01-07 23:37:00,"(determined,0.6),(confident,0.3),(ambitious,0.1)"
158,3795438040050188,【我区将开展2015年就业援助月专项活动】今年1月中旬至2月下旬，我区将组织开展就业援助月专项活动，帮助各类就业困难人员和残疾登记失业人员就业。这是1月4日，记者从自治区人力资源和社会保障厅了解到的。,2015-01-04 23:46:00,"(determined,0.7),(hopeful,0.2),(positive,0.1)"
159,3922633936812987,#邯郸学院#【我校学生在全国应用型人才综合技能大赛获佳绩】由教育部、科学技术部、工业和信息化部指导，教育部高校毕业生就业协会、全国应用型人才培养工程管理办公室、全国计算机辅...(发自@微博桌面O微博桌面首页）,2015-12-21 23:37:00,
160,3924072679215312,QS全球教育集团公布【全球毕业生就业力排名】，衡量指标如下：大学的全球雇主声誉（占30%权重）、校友成就（20%）、企业合作（25%）、校园雇主招聘活动（15%）、毕业生就业率（10%）最终上榜中国学校共9所：...O全球毕业生就业力排行榜|原来真的有人已经输在了起跑线,2015-12-25 22:54:00,"(satisfied,0.5),(proud,0.3),(optimistic,0.1)"
161,3925169179896794,【女生高考有优势就业有歧视】高考语数外这三门中，语文和外语基本上都是女生占优势，在分数定胜负的应试教育中，女生更容易出头。但在就业过程中，女生歧视现象还存在，社会上很多岗位还是男生的天下，高等教育里的许多领域和专业，并不适合女生……,2015-12-28 23:32:00,"(confident,0.4),(optimistic,0.3),(ambitious,0.2),(determined,0.1)"
162,3859936570574164,美术之路就业培训学校色彩教师培训——刘晓明,2015-07-01 23:20:00,"(excitement,0.6),(enthusiasm,0.3),(confidence,0.1)"
163,3925535098487960,【美12月消费者信心指数升至96.5超预期】美国12月消费者信心指数升至96.5，超出预期。自夏季之后消费者信心指数呈下降趋势。9月份该指数为102.6。预计未来就业机会增多的人数略有上升，预计就业机会减少的人数下降。O美12月消费者信心指数超预期,2015-12-29 23:46:00,"(positive,0.8),(optimistic,0.6),(confident,0.4)"
164,3867906301880802,【中国人的共同梦想】1、上学少收费；2、就业不求人；3、医生不卖药；4、食品不带毒；5、媒体不说谎；6、教授不白痴；7、当官不受贿；8、城管不打人；9、脱裤不走红；10、吹牛不出名；11、房子不强拆；12、百姓不畏权；13、环境不污染；14、领导不特供；13、打工不欠薪。同意的请转走！！！（转）,2015-07-23 23:09:00,"(hopeful,0.8),(optimistic,0.6),(angry,0.3),(disappointed,0.3),(sad,0.1)"
165,3798332083950969,美国12月就业市场状况指数(LMCI)这数据大家看看就好，不必太认真，今天还是走技术面，能在不断的市场行情变化中灵活运用，抓住精准的方向和进场离场点位，并能严格有效地控制止损点位，通过灵活的操作手法获得最大利润【飞马理财qq：768216106，验证：新浪微博】,2015-01-12 23:26:00,"(confused,0.7),(stressed,0.2),(serious,0.1)"
166,3869361767430136,【江永县成为永州市首个国家级电子商务进农村综合示范县】主动适应经济发展新常态，积极落实“互联网+”行动计划，按照“政府主导、企业主体、市场运作”的方式，集中力量精力发展电商，打造互联网经济生态圈;全力通过电子商务拓市场、带就业、促转型、稳增长，促进全县经济腾飞O网页链接,2015-07-27 23:33:00,"(excited,0.6),(hopeful,0.3),(optimistic,0.1)"
167,3925155577464967,【毕业生必备！2016就业月历，“毕业大事”全知道！[推荐]】还有3天，2016就到了。对于考研、考公务员，或是基层就业、准备留学的毕业生来说，新的一年，每个月都该注意些啥？戳图了解↓↓转给小伙伴们，收藏备用！@微言教育,2015-12-28 22:37:00,"(surprised,0.6),(excited,0.3),(happy,0.1)"
168,3925160967123121,【就业之光】河北冀电电力工程设计咨询有限公司位于石家庄市高新技术产业开发区，拥有技术力量雄厚的工程设计队伍。本次招聘的岗位有土建工程师，配网设计师和造价。要求大专以上，1年以上的工作经验；熟悉国家相关电力工程设计标准和规范，富有责任心、事业心及团队合作精神等。,2015-12-28 22:59:00,"(serious,0.8),(ambitious,0.6),(responsible,0.4)"
169,3798338375600554,美国12月就业市场状况指数(LMCI)这数据大家看看就好，不必太认真，今天还是走技术面，能在不断的市场行情变化中灵活运用，抓住精准的方向和进场离场点位，并能严格有效地控制止损点位，通过灵活的操作手法获得最大利润【飞马理财qq：768216106，验证：新浪微博】,2015-01-12 23:51:00,"(confident,0.5),(focused,0.3),(excited,0.2)"
170,3859935521234864,#非农在握#路透社评美国5月营建支出月率】本次数据录得上涨，使5月营建支出总额达到1.04万亿美元的6年半新高，表明美国就业、消费者支出及营建部门的消费者信心均增强，为经济增长注入稳定动力；此外5月私人部门营建支出亦创下2008年7月以来新高，进一步佐证美国房市复苏，私人消费增强。,2015-07-01 23:16:00,"(confident,0.6),(optimistic,0.3),(positive,0.1)"
171,3861390433754055,"#就业资讯#【网络创业指数哪家高?北上广】报告结合最新的百度指数,着重分析全国多个城市网民对创新、创业的关注热度,推出了“创业指数”。北上广“创业指数”位列前三,直辖市外,广东是中国创业热情最高的省份,深圳、广州、佛山、东莞四个城市进入创业TOP20。详情O网页链接",2015-07-05 23:38:00,"(business,0.6),(investment,0.4),(career,0.3)"
172,3869359514469161,发表了博文《【谦金一诺】7.6早评希腊公投结果为“NO”白银震荡看反弹》【行情回顾】　　因为美国独立日假期影响，上周五非农提前至周四，而市场也是没有令我们失望，22.3w的非农就业人口数据相比于前值的O【谦金一诺】7.6早评希腊公投结果为“NO”&nbsp;白银震荡看反弹,2015-07-27 23:24:00,"(expectation,0.4),(surprise,0.3),(confusion,0.2),(disappointed,0.1)"
173,3860298580791013,#海经就业季#[推荐]海南新浪乐居2015精英招聘戳图看招聘细则～,2015-07-02 23:19:00,"(excited,0.6),(interested,0.3),(proud,0.1)"
174,3867901054138318,中新澳英本科留学项目，4年总的学费+生活费约50万人民币，体验两个国家的教育模式及风土人情，获得一个海归文凭和身份，回国就业创业更有竞争力。学生的待遇全部和本一的学生一样，享受良好的教育、硬件资源。（本二线下50分内可报名）地址：集大本部海外教育学院，微信专线：189.0592.0153王老师,2015-07-23 22:48:00,"(happy,0.7),(rewarding,0.2),(interested,0.1)"
175,3925894491650927,今晚最後一次以太平青年商會會長身份出席旗艦活動《愛與望飛翔——殘疾人士就業推廣計劃2016》的籌委會會議，我今年以《燃亮他人》的核心理念，透過為會友提供的發展機會和訓練，為他們提供燃亮人生的燈台，不單燃亮了個人的生命，,2015-12-30 23:34:00,"(hope,0.6),(excitement,0.3),(concern,0.1)"
176,3925172031291596,#就业季#【毕业生必备！2016就业月历，“毕业大事”全知道！[推荐]】还有3天，2016就到了。对于考研、考公务员，或是基层就业、准备留学的毕业生来说，新的一年，每个月都该注意些啥？戳图了解↓↓转给小伙伴们，收藏备用！@微言教育,2015-12-28 23:43:00,"(excited,0.4),(curious,0.3),(hopeful,0.2),(concerned,0.1)"
177,3925896769293424,#精彩不断，魅力职协#兰州工业学院大学生职业发展协会2015-2016年第一学期工作总结大会暨换届竞选大会于今晚圆满结束，感谢一年来招就处老师们的精心指导，也感谢协会所有成员的真心陪伴。希望在新的一年里，大家能够齐心协力，共同营造协会的美好明天。@兰州工业学院招生就业,2015-12-30 23:43:00,"(excited,0.6),(grateful,0.3),(confident,0.1)"
178,3926259694004525,【呼和浩特新东方烹饪学校，被评为内蒙古自治区就业技能特色品牌培训学校】经内蒙古自治区人力资源和社会保障厅研究决定，我校被评为2015年度内蒙古自治区全区就业技能特色培训品牌。&nbsp;呼和浩特新东方烹饪学校我校在发展中始终坚持以自治区…O网页链接,2015-12-31 23:45:00,"(satisfied,0.5),(proud,0.3),(confident,0.1)"
179,3862467144349337,#住在周口#【为促进残疾人就业每县将建至少一所辅助机构！】@人民网中国残联等8部门近日共同印发《关于发展残疾人辅助性就业的意见》要求，到2017年所有市辖区、到2020年所有县（市、旗）应至少建有一所残疾人辅助性就业机构，基本满足具有一定劳动能力的智力、精神和重度肢体残疾人的就业需求。,2015-07-08 22:56:00,"(determined,0.6),(hopeful,0.3),(positive,0.1)"
180,3860306126385836,【宁夏：今年将建成15个县级农村电商服务中心和1000个村级电商服务站】近日，宁夏启动2015千村电商工程，据了解，千村电商工程将开展面向农村居民的代购代销服务，拓展农产品网络销售市场，实现农民生产生活用品采购价格降低15%至20%，创造就业岗位2000个以上。O网页链接,2015-07-02 23:49:00,"(exciting,0.7),(enthusiastic,0.2),(optimistic,0.1)"
181,3921180467281562,魔力鸟下课了。再就业开始吧！,2015-12-17 23:22:00,"(excited,0.6),(enthusiastic,0.3),(confident,0.1)"
182,3798329571571630,美国12月就业市场状况指数(LMCI)这数据大家看看就好，不必太认真，今天还是走技术面，能在不断的市场行情变化中灵活运用，抓住精准的方向和进场离场点位，并能严格有效地控制止损点位，通过灵活的操作手法获得最大利润【飞马理财qq：768216106，验证：新浪微博】,2015-01-12 23:16:00,"(expectation,0.5),(excitement,0.3),(confidence,0.2)"
183,3925890951607641,【眼流泪，心滴血】俩姐妹自开矿以来，就干上了挖运煤活，有时也要抽抽烟提提精神。姐姐曲比克石14岁，妹妹曲比克支12岁。我们应该感恩，感谢国家，感谢党，感谢政府！解决了她们的就业问题。更多O网页链接,2015-12-30 23:20:00,"(sadness,0.3),(anger,0.2),(gratitude,0.1),(hope,0.1),(envy,0.05),(frustration,0.05)"
184,3922637556119785,不要错过一场视觉盛宴哦，大家一起来嗨嗨嗨本周三中午12:15北体主干道哦@成都师范学院创业就业协会@成都师范学院学生社团联合会@成都师范学院瑜伽社@成都师范学院理工院社联@成都师范学院团委,2015-12-21 23:52:00,"(excited,0.6),(happy,0.3),(thankful,0.1)"
185,3797248447986948,你或许会拒绝我们，但我想你不会拒绝财富，晚间素有美国经济颠翻之称的美国非农业人口就业数据将于今晚21.30发布，我们的分析团队紧锣旗鼓准备迎战，今晚21:30，你放下一切琐事，千万不要错过，加入我们的实时喊单群：384134011验证：宜家，进群之后进入我们实时QT语音喊单专区，我们等着你！,2015-01-09 23:40:00,"(excited,0.6),(eager,0.3),(anticipation,0.1)"
186,3924440322621310,#考虫免费公开课#【如何利用寒假快速提升英语水平？】进入大学之后，为什么很多童鞋的英语水平下降？考完四六级和考研之后，如何规划，设定阶段目标，迈向未来的出国、升学、就业？12.29日晚8点，@石雷鹏老师的这场讲座，和你聊点轻松但重要的事情。免费报名：O网页链接,2015-12-26 23:15:00,"(optimism,0.8),(excitement,0.2)"
187,3925520514889787,一般而言，就业率是用来来衡量一个专业是否热门的重要因素之一，商科生留学选专业亦是如此。而美国作为商学院的名府自然也是很多留学生的首选目标。那么，究竟哪些商学院就业率高值得我们一选呢?这不，沃...O入读这10大商学院毕业后不愁找工作,2015-12-29 22:48:00,"(confident,0.6),(optimistic,0.3),(motivated,0.1)"
188,3798334240160734,美国12月就业市场状况指数LMCI：虽薪资缓慢增长，但本次数据增幅加快，并创下五月以来新高，且与上周五非农的稳固增长表现一致，表明了美国劳工市场正持续复苏。下图为2014年美国就业市场状况指数LMCI趋势，全年平均值约为5.13。,2015-01-12 23:35:00,"(steady,0.5),(improving,0.3),(resilient,0.2)"
189,3836389437664925,有木有感觉工商管理，经济贸易，电商等专业，就业面超泛，每个面又有专业跟咱竞争。工商管理专业毕业的童鞋我，第一份工作竟然是工业工程师，幸亏还会CAD。可见练就一项技能不动产关键时就派上大用场了。见下图，找工作太难了，内牛满面,2015-04-27 23:53:00,"(disappointed,0.6),(nervous,0.3),(sad,0.1)"
190,3796527409840985,无用的教育，凡是孩子感兴趣的，凡是对孩子身心健康有益的，凡是能够为孩子的精神世界打上底色的，凡是能够提高孩子综合素质的，凡是能够为孩子未来幸福人生奠基的，即使与书本知识无关，与升学无关，与就业无关，都会为孩子创设教育情境，让孩子充分享用无用的教育，这实际上是一种以人为本的教育。,2015-01-07 23:55:00,"(valuable,0.7),(useful,0.6),(beneficial,0.5),(usefulness,0.4),(benefit,0.3)"
191,3862464691250487,【涪气带来的福气】#探秘页岩气#这里曾是最贫困的地方，发现“涪气”后，企业与地方合修了30多公里的公路，老乡们的鸭子卖得出去了，柑橘也不会烂在地里了。中石化还引进25家当地供应商参与生产建设，保障当地用气，并为当地居民提供就业机会。O焦石镇，中国页岩气第一镇,2015-07-08 22:46:00,"(happiness,0.4),(hopeful,0.3),(inspired,0.1),(grateful,0.2)"
192,3921182996398908,斯特拉斯克莱德大学Strathclyde成立时间比较早，并不年轻，1796年成立，位于Glasgow的市中心，比格大更靠近市中心。被热血的誉为最顶级的工程学院和强电领域。当然有三重认证这件事，S大自己也是不遗余力的替自己宣传的。在苏格兰本土，s大的careerservice强于格大。当地就业率，s大的情况也很好。,2015-12-17 23:32:00,"(proud,0.6),(amazed,0.3),(optimistic,0.1)"
193,3925528082186653,"约克大学经济学院新开了一门MScEconomicsandPublicPolicy专业，2.1经济学位要求，雅思总成绩6.5，单项不低于6.0分。课程设置有应用微观经济学，公共政策分析，publicfinance,publiceconomics。就业方向是公共部门，公共管理，国际机构等。",2015-12-29 23:18:00,"(determined,0.4),(optimistic,0.3),(confident,0.2)"
